IYO_000005	PSPTO_0001
IYO_020490	PSPTO_1621
IYO_020495	PSPTO_1620
IYO_020500	PSPTO_1619
IYO_020505	PSPTO_1618
IYO_020510	PSPTO_1617
IYO_020515	PSPTO_1616
IYO_020520	PSPTO_1615
IYO_020525	PSPTO_1614
IYO_020530	PSPTO_4511
IYO_020540	PSPTO_1612
IYO_020550	PSPTO_4792
IYO_020560	PSPTO_1609
IYO_020565	PSPTO_1608
IYO_020570	PSPTO_1607
IYO_020575	PSPTO_1606
IYO_020580	PSPTO_1605
IYO_020585	PSPTO_1604
IYO_020590	PSPTO_1602
IYO_020595	PSPTO_1601
IYO_020600	PSPTO_1600
IYO_020605	PSPTO_1599
IYO_020610	PSPTO_1598
IYO_020615	PSPTO_1597
IYO_020620	PSPTO_1596
IYO_020630	PSPTO_1594
IYO_020635	PSPTO_1967
IYO_020640	PSPTO_3326
IYO_020645	PSPTO_1593
IYO_020655	PSPTO_1592
IYO_020660	PSPTO_1590
IYO_020665	PSPTO_1589
IYO_020670	PSPTO_1588
IYO_020675	PSPTO_1587
IYO_020680	PSPTO_1803
IYO_020685	PSPTO_1806
IYO_020690	PSPTO_1542
IYO_020700	PSPTO_1585
IYO_020705	PSPTO_1581
IYO_020710	PSPTO_1580
IYO_020715	PSPTO_1579
IYO_020720	PSPTO_1578
IYO_020725	PSPTO_1577
IYO_020730	PSPTO_2898
IYO_020735	PSPTO_4695
IYO_020740	PSPTO_4696
IYO_020750	PSPTO_3096
IYO_020755	PSPTO_4082
IYO_020760	PSPTO_4083
IYO_020770	PSPTO_4084
IYO_020775	PSPTO_4087
IYO_020780	PSPTO_5512
IYO_020785	PSPTO_4089
IYO_020790	PSPTO_4090
IYO_020795	PSPTO_4091
IYO_020800	PSPTO_3274
IYO_020805	PSPTO_4092
IYO_020810	PSPTO_4094
IYO_020815	PSPTO_4095
IYO_020825	PSPTO_5387
IYO_020830	PSPTO_4097
IYO_020835	PSPTO_4098
IYO_020840	PSPTO_4100
IYO_020845	PSPTO_4101
IYO_020850	PSPTO_2656
IYO_020855	PSPTO_4103
IYO_020860	PSPTO_4104
IYO_020865	PSPTO_4792
IYO_020870	PSPTO_3326
IYO_020880	PSPTO_4105
IYO_020885	PSPTO_4106
IYO_020890	PSPTO_4107
IYO_020900	PSPTO_4108
IYO_020905	PSPTO_4109
IYO_020910	PSPTO_4110
IYO_020915	PSPTO_4111
IYO_020920	PSPTO_4112
IYO_020925	PSPTO_5531
IYO_020930	PSPTO_4113
IYO_020935	PSPTO_4114
IYO_020940	PSPTO_4115
IYO_020945	PSPTO_4116
IYO_020950	PSPTO_4117
IYO_020955	PSPTO_4119
IYO_020960	PSPTO_4120
IYO_020965	PSPTO_4121
IYO_020970	PSPTO_4122
IYO_020975	PSPTO_4123
IYO_020980	PSPTO_4124
IYO_020985	PSPTO_4125
IYO_020990	PSPTO_4126
IYO_020995	PSPTO_4127
IYO_021000	PSPTO_4128
IYO_021005	PSPTO_4129
IYO_021010	PSPTO_4130
IYO_021020	PSPTO_4131
IYO_021025	PSPTO_4132
IYO_021030	PSPTO_4400
IYO_021035	PSPTO_4133
IYO_021040	PSPTO_4134
IYO_021045	PSPTO_4135
IYO_021050	PSPTO_4136
IYO_021055	PSPTO_4137
IYO_021060	PSPTO_4138
IYO_021065	PSPTO_4139
IYO_021070	PSPTO_4140
IYO_021075	PSPTO_4141
IYO_021080	PSPTO_4142
IYO_021085	PSPTO_4143
IYO_021090	PSPTO_4144
IYO_021095	PSPTO_4145
IYO_021100	PSPTO_4146
IYO_021105	PSPTO_4147
IYO_021110	PSPTO_4148
IYO_021115	PSPTO_4149
IYO_021130	PSPTO_4153
IYO_021135	PSPTO_4154
IYO_021140	PSPTO_4155
IYO_021145	PSPTO_4156
IYO_021150	PSPTO_4157
IYO_021155	PSPTO_4158
IYO_021160	PSPTO_4159
IYO_021165	PSPTO_4160
IYO_021170	PSPTO_4161
IYO_021180	PSPTO_4163
IYO_021185	PSPTO_4164
IYO_021190	PSPTO_4165
IYO_021195	PSPTO_4166
IYO_021200	PSPTO_4167
IYO_021205	PSPTO_4168
IYO_021210	PSPTO_4169
IYO_021215	PSPTO_4170
IYO_021220	PSPTO_4171
IYO_021230	PSPTO_4172
IYO_021235	PSPTO_4173
IYO_021240	PSPTO_4174
IYO_021245	PSPTO_4175
IYO_021250	PSPTO_4176
IYO_021255	PSPTO_3326
IYO_021260	PSPTO_4792
IYO_021265	PSPTO_4177
IYO_021270	PSPTO_4178
IYO_021275	PSPTO_4179
IYO_021280	PSPTO_4180
IYO_021285	PSPTO_4181
IYO_021290	PSPTO_4182
IYO_021295	PSPTO_4183
IYO_021305	PSPTO_4186
IYO_021310	PSPTO_4187
IYO_021315	PSPTO_4188
IYO_021325	PSPTO_4511
IYO_021340	PSPTO_4189
IYO_021350	PSPTO_4190
IYO_021355	PSPTO_4191
IYO_021360	PSPTO_4192
IYO_021365	PSPTO_4193
IYO_021370	PSPTO_4194
IYO_021375	PSPTO_4195
IYO_021380	PSPTO_4196
IYO_021385	PSPTO_4792
IYO_021390	PSPTO_4197
IYO_021395	PSPTO_4198
IYO_021400	PSPTO_4199
IYO_021405	PSPTO_4200
IYO_021410	PSPTO_4201
IYO_021415	PSPTO_4202
IYO_021420	PSPTO_4203
IYO_021425	PSPTO_4204
IYO_021430	PSPTO_4205
IYO_021435	PSPTO_3326
IYO_021440	PSPTO_4206
IYO_021445	PSPTO_4207
IYO_021450	PSPTO_4208
IYO_021455	PSPTO_4209
IYO_021460	PSPTO_4210
IYO_021465	PSPTO_4211
IYO_021470	PSPTO_4212
IYO_021475	PSPTO_4213
IYO_021480	PSPTO_4214
IYO_021485	PSPTO_4215
IYO_021490	PSPTO_4216
IYO_021495	PSPTO_4217
IYO_021500	PSPTO_4218
IYO_021505	PSPTO_4219
IYO_021510	PSPTO_4220
IYO_021515	PSPTO_4221
IYO_021520	PSPTO_4222
IYO_021525	PSPTO_4223
IYO_021530	PSPTO_4224
IYO_021535	PSPTO_4225
IYO_021540	PSPTO_4226
IYO_021545	PSPTO_4227
IYO_021550	PSPTO_4228
IYO_021555	PSPTO_4229
IYO_021560	PSPTO_4230
IYO_021565	PSPTO_4231
IYO_021570	PSPTO_4232
IYO_021575	PSPTO_4233
IYO_021580	PSPTO_4234
IYO_021585	PSPTO_4235
IYO_021590	PSPTO_4236
IYO_021600	PSPTO_4238
IYO_021605	PSPTO_4239
IYO_021610	PSPTO_4240
IYO_021615	PSPTO_4241
IYO_021620	PSPTO_4242
IYO_021645	PSPTO_4244
IYO_021650	PSPTO_4245
IYO_021655	PSPTO_4246
IYO_021660	PSPTO_4247
IYO_021665	PSPTO_4248
IYO_021680	PSPTO_4511
IYO_021690	PSPTO_4279
IYO_021695	PSPTO_4280
IYO_021700	PSPTO_4281
IYO_021715	PSPTO_4283
IYO_021720	PSPTO_4284
IYO_021725	PSPTO_4285
IYO_021730	PSPTO_4286
IYO_021735	PSPTO_5625
IYO_021740	PSPTO_4287
IYO_021745	PSPTO_4288
IYO_021750	PSPTO_4289
IYO_021755	PSPTO_4290
IYO_021760	PSPTO_4291
IYO_021765	PSPTO_4292
IYO_021770	PSPTO_4293
IYO_021775	PSPTO_4294
IYO_021780	PSPTO_4295
IYO_021790	PSPTO_4297
IYO_021795	PSPTO_4298
IYO_021800	PSPTO_4299
IYO_021805	PSPTO_4300
IYO_021810	PSPTO_4301
IYO_021815	PSPTO_4302
IYO_021820	PSPTO_4303
IYO_021825	PSPTO_4304
IYO_021830	PSPTO_4305
IYO_021835	PSPTO_4306
IYO_021840	PSPTO_4307
IYO_021845	PSPTO_4308
IYO_021850	PSPTO_4309
IYO_021855	PSPTO_4310
IYO_021860	PSPTO_5644
IYO_021865	PSPTO_4312
IYO_021870	PSPTO_4313
IYO_021875	PSPTO_4314
IYO_021880	PSPTO_4315
IYO_021885	PSPTO_4316
IYO_021890	PSPTO_4317
IYO_021895	PSPTO_4318
IYO_021900	PSPTO_4319
IYO_021905	PSPTO_4320
IYO_021910	PSPTO_0522
IYO_021915	PSPTO_1105
IYO_021920	PSPTO_4333
IYO_021925	PSPTO_4334
IYO_021930	PSPTO_4335
IYO_021935	PSPTO_4336
IYO_021940	PSPTO_4337
IYO_021945	PSPTO_4338
IYO_021950	PSPTO_4339
IYO_021955	PSPTO_4345
IYO_021965	PSPTO_4346
IYO_021975	PSPTO_4511
IYO_021980	PSPTO_4346
IYO_021985	PSPTO_4346
IYO_021990	PSPTO_4348
IYO_021995	PSPTO_5362
IYO_022000	PSPTO_4349
IYO_022005	PSPTO_4350
IYO_022010	PSPTO_4351
IYO_022015	PSPTO_4352
IYO_022020	PSPTO_4353
IYO_022025	PSPTO_4354
IYO_022030	PSPTO_4355
IYO_022035	PSPTO_4356
IYO_022040	PSPTO_4357
IYO_022045	PSPTO_4358
IYO_022050	PSPTO_4359
IYO_022055	PSPTO_4360
IYO_022060	PSPTO_4361
IYO_022065	PSPTO_4362
IYO_022070	PSPTO_4363
IYO_022075	PSPTO_4365
IYO_022080	PSPTO_4366
IYO_022085	PSPTO_3850
IYO_022090	PSPTO_2535
IYO_022100	PSPTO_4695
IYO_022105	PSPTO_4696
IYO_022110	PSPTO_3852
IYO_022115	PSPTO_4367
IYO_022120	PSPTO_4368
IYO_022125	PSPTO_4369
IYO_022130	PSPTO_4370
IYO_022135	PSPTO_4371
IYO_022140	PSPTO_4372
IYO_022145	PSPTO_4373
IYO_022150	PSPTO_4374
IYO_022155	PSPTO_4375
IYO_022160	PSPTO_4511
IYO_022180	PSPTO_4511
IYO_022190	PSPTO_4376
IYO_022195	PSPTO_4377
IYO_022200	PSPTO_4379
IYO_022205	PSPTO_4380
IYO_022210	PSPTO_4381
IYO_022215	PSPTO_4382
IYO_022220	PSPTO_4383
IYO_022225	PSPTO_4384
IYO_022230	PSPTO_4392
IYO_022235	PSPTO_4393
IYO_022240	PSPTO_4394
IYO_022245	PSPTO_4395
IYO_022250	PSPTO_4396
IYO_022255	PSPTO_4695
IYO_022260	PSPTO_4696
IYO_022265	PSPTO_2841
IYO_022270	PSPTO_2842
IYO_022275	PSPTO_4397
IYO_022280	PSPTO_4398
IYO_022285	PSPTO_4399
IYO_022290	PSPTO_4400
IYO_022295	PSPTO_4401
IYO_022305	PSPTO_4402
IYO_022310	PSPTO_4403
IYO_022315	PSPTO_4404
IYO_022320	PSPTO_4405
IYO_022325	PSPTO_4406
IYO_022330	PSPTO_4407
IYO_022335	PSPTO_4408
IYO_022340	PSPTO_4409
IYO_022345	PSPTO_4410
IYO_022350	PSPTO_4411
IYO_022355	PSPTO_4412
IYO_022360	PSPTO_4413
IYO_022365	PSPTO_4414
IYO_022370	PSPTO_4415
IYO_022375	PSPTO_4416
IYO_022380	PSPTO_4417
IYO_022385	PSPTO_4418
IYO_022390	PSPTO_4419
IYO_022395	PSPTO_4420
IYO_022400	PSPTO_4421
IYO_022405	PSPTO_4422
IYO_022410	PSPTO_4423
IYO_022415	PSPTO_4424
IYO_022420	PSPTO_4425
IYO_022425	PSPTO_4426
IYO_022430	PSPTO_4427
IYO_022435	PSPTO_4428
IYO_022440	PSPTO_4429
IYO_022445	PSPTO_4430
IYO_022450	PSPTO_4431
IYO_022455	PSPTO_4432
IYO_022460	PSPTO_4433
IYO_022465	PSPTO_4434
IYO_022470	PSPTO_4435
IYO_022475	PSPTO_4436
IYO_022480	PSPTO_4370
IYO_022485	PSPTO_4437
IYO_022490	PSPTO_4438
IYO_022495	PSPTO_4439
IYO_022500	PSPTO_4441
IYO_022505	PSPTO_4442
IYO_022510	PSPTO_4443
IYO_022515	PSPTO_4444
IYO_022520	PSPTO_4445
IYO_022525	PSPTO_4446
IYO_022530	PSPTO_4447
IYO_022535	PSPTO_4448
IYO_022540	PSPTO_4449
IYO_022545	PSPTO_4450
IYO_022550	PSPTO_4451
IYO_022555	PSPTO_4452
IYO_022560	PSPTO_4453
IYO_022565	PSPTO_4454
IYO_022570	PSPTO_4455
IYO_022575	PSPTO_4456
IYO_022580	PSPTO_4457
IYO_022585	PSPTO_4459
IYO_022590	PSPTO_4460
IYO_022595	PSPTO_4461
IYO_022600	PSPTO_4462
IYO_022605	PSPTO_4463
IYO_022610	PSPTO_4464
IYO_022615	PSPTO_4465
IYO_022620	PSPTO_4466
IYO_022625	PSPTO_4467
IYO_022630	PSPTO_4468
IYO_022635	PSPTO_4469
IYO_022640	PSPTO_4470
IYO_022645	PSPTO_4471
IYO_022650	PSPTO_4472
IYO_022655	PSPTO_4473
IYO_022660	PSPTO_4474
IYO_022665	PSPTO_4475
IYO_022670	PSPTO_3274
IYO_022675	PSPTO_4476
IYO_022680	PSPTO_4477
IYO_022685	PSPTO_4478
IYO_022690	PSPTO_4479
IYO_022695	PSPTO_4480
IYO_022700	PSPTO_4481
IYO_022705	PSPTO_4482
IYO_022710	PSPTO_4483
IYO_022715	PSPTO_4484
IYO_022720	PSPTO_4486
IYO_022725	PSPTO_4487
IYO_022730	PSPTO_4488
IYO_022735	PSPTO_4489
IYO_022740	PSPTO_4490
IYO_022745	PSPTO_4491
IYO_022750	PSPTO_4492
IYO_022765	PSPTO_4493
IYO_022770	PSPTO_4494
IYO_022775	PSPTO_4495
IYO_022780	PSPTO_4496
IYO_022785	PSPTO_4497
IYO_022790	PSPTO_4498
IYO_022795	PSPTO_4499
IYO_022800	PSPTO_4500
IYO_022805	PSPTO_4501
IYO_022810	PSPTO_4502
IYO_022815	PSPTO_4503
IYO_022820	PSPTO_4504
IYO_022825	PSPTO_4505
IYO_022830	PSPTO_4506
IYO_022835	PSPTO_4507
IYO_022840	PSPTO_4508
IYO_022845	PSPTO_4509
IYO_022860	PSPTO_4511
IYO_022865	PSPTO_4512
IYO_022870	PSPTO_4513
IYO_022875	PSPTO_4514
IYO_022880	PSPTO_4515
IYO_022885	PSPTO_4516
IYO_022905	PSPTO_4511
IYO_022910	PSPTO_1221
IYO_022915	PSPTO_4345
IYO_022930	PSPTO_5591
IYO_022935	PSPTO_3326
IYO_022940	PSPTO_3966
IYO_022945	PSPTO_1081
IYO_022950	PSPTO_1080
IYO_022955	PSPTO_1079
IYO_022960	PSPTO_1004
IYO_022970	PSPTO_5074
IYO_022980	PSPTO_0556
IYO_022985	PSPTO_1071
IYO_022995	PSPTO_1081
IYO_023000	PSPTO_3447
IYO_023005	PSPTO_4520
IYO_023010	PSPTO_1075
IYO_023015	PSPTO_1076
IYO_023020	PSPTO_1005
IYO_023025	PSPTO_1007
IYO_023030	PSPTO_3536
IYO_023035	PSPTO_1066
IYO_023040	PSPTO_1065
IYO_023050	PSPTO_5344
IYO_023060	PSPTO_3429
IYO_023065	PSPTO_3922
IYO_023070	PSPTO_2981
IYO_023115	PSPTO_0038
IYO_023120	PSPTO_1100
IYO_023125	PSPTO_5344
IYO_023145	PSPTO_1206
IYO_023150	PSPTO_1206
IYO_023155	PSPTO_0445
IYO_023160	PSPTO_0444
IYO_023165	PSPTO_4624
IYO_023180	PSPTO_4852
IYO_023185	PSPTO_2791
IYO_023190	PSPTO_2866
IYO_023195	PSPTO_4695
IYO_023200	PSPTO_4696
IYO_023205	PSPTO_1022
IYO_023210	PSPTO_0587
IYO_023220	PSPTO_1015
IYO_023235	PSPTO_1580
IYO_023240	PSPTO_1578
IYO_023245	PSPTO_1062
IYO_023250	PSPTO_1061
IYO_023255	PSPTO_1059
IYO_023270	PSPTO_1054
IYO_023275	PSPTO_1053
IYO_023280	PSPTO_1052
IYO_023290	PSPTO_1050
IYO_023295	PSPTO_1049
IYO_023305	PSPTO_1047
IYO_023310	PSPTO_1046
IYO_023315	PSPTO_1045
IYO_023320	PSPTO_1045
IYO_023325	PSPTO_1043
IYO_023330	PSPTO_1042
IYO_023340	PSPTO_1041
IYO_023345	PSPTO_1040
IYO_023350	PSPTO_1039
IYO_023360	PSPTO_1029
IYO_023365	PSPTO_1028
IYO_023370	PSPTO_1027
IYO_023375	PSPTO_1026
IYO_023380	PSPTO_1025
IYO_023385	PSPTO_1024
IYO_023390	PSPTO_1023
IYO_023395	PSPTO_1014
IYO_023400	PSPTO_1013
IYO_023405	PSPTO_1012
IYO_023410	PSPTO_1011
IYO_023415	PSPTO_1010
IYO_023420	PSPTO_1009
IYO_023425	PSPTO_4301
IYO_023430	PSPTO_4301
IYO_023435	PSPTO_4301
IYO_023445	PSPTO_5089
IYO_023450	PSPTO_4004
IYO_023455	PSPTO_1008
IYO_023460	PSPTO_1004
IYO_023465	PSPTO_1003
IYO_023470	PSPTO_3580
IYO_023475	PSPTO_1001
IYO_023480	PSPTO_1000
IYO_023485	PSPTO_0999
IYO_023490	PSPTO_0998
IYO_023500	PSPTO_0996
IYO_023505	PSPTO_0995
IYO_023510	PSPTO_0994
IYO_023515	PSPTO_0993
IYO_023520	PSPTO_0992
IYO_023525	PSPTO_0991
IYO_023530	PSPTO_0990
IYO_023535	PSPTO_0989
IYO_023540	PSPTO_0988
IYO_023545	PSPTO_0987
IYO_023575	PSPTO_0986
IYO_023580	PSPTO_0985
IYO_023585	PSPTO_0984
IYO_023590	PSPTO_0983
IYO_023595	PSPTO_0982
IYO_023600	PSPTO_0981
IYO_023605	PSPTO_0980
IYO_023610	PSPTO_0979
IYO_023615	PSPTO_0978
IYO_023620	PSPTO_0977
IYO_023625	PSPTO_0976
IYO_023630	PSPTO_0975
IYO_023635	PSPTO_0973
IYO_023640	PSPTO_0972
IYO_023645	PSPTO_0971
IYO_023650	PSPTO_0970
IYO_023655	PSPTO_0969
IYO_023660	PSPTO_0967
IYO_023665	PSPTO_0966
IYO_023670	PSPTO_0965
IYO_023675	PSPTO_0964
IYO_023680	PSPTO_0963
IYO_023685	PSPTO_0962
IYO_023690	PSPTO_0961
IYO_023695	PSPTO_0960
IYO_023700	PSPTO_0959
IYO_023705	PSPTO_0958
IYO_023710	PSPTO_3326
IYO_023715	PSPTO_0957
IYO_023720	PSPTO_0956
IYO_023725	PSPTO_0955
IYO_023730	PSPTO_0954
IYO_023735	PSPTO_0953
IYO_023740	PSPTO_0952
IYO_023745	PSPTO_0951
IYO_023750	PSPTO_0950
IYO_023755	PSPTO_4792
IYO_023760	PSPTO_0949
IYO_023765	PSPTO_0948
IYO_023770	PSPTO_0947
IYO_023775	PSPTO_0946
IYO_023780	PSPTO_0945
IYO_023785	PSPTO_0944
IYO_023790	PSPTO_0943
IYO_023795	PSPTO_0942
IYO_023800	PSPTO_0941
IYO_023805	PSPTO_0940
IYO_023810	PSPTO_0939
IYO_023815	PSPTO_0938
IYO_023820	PSPTO_0937
IYO_023825	PSPTO_0936
IYO_023830	PSPTO_0935
IYO_023835	PSPTO_0934
IYO_023840	PSPTO_0933
IYO_023845	PSPTO_0932
IYO_023850	PSPTO_0930
IYO_023855	PSPTO_2841
IYO_023860	PSPTO_2842
IYO_023875	PSPTO_0927
IYO_023880	PSPTO_0926
IYO_023885	PSPTO_0925
IYO_023890	PSPTO_0924
IYO_023895	PSPTO_0923
IYO_023900	PSPTO_0922
IYO_023915	PSPTO_0920
IYO_023920	PSPTO_0919
IYO_023925	PSPTO_0917
IYO_023930	PSPTO_0916
IYO_023935	PSPTO_0915
IYO_023940	PSPTO_0914
IYO_023945	PSPTO_0913
IYO_023950	PSPTO_0912
IYO_023955	PSPTO_0911
IYO_023960	PSPTO_0910
IYO_023965	PSPTO_0909
IYO_023970	PSPTO_0908
IYO_023975	PSPTO_0907
IYO_023980	PSPTO_0906
IYO_023985	PSPTO_0905
IYO_023992	PSPTO_5619
IYO_023995	PSPTO_2370
IYO_024000	PSPTO_2399
IYO_024005	PSPTO_3489
IYO_024010	PSPTO_3488
IYO_024015	PSPTO_4944
IYO_024025	PSPTO_0323
IYO_024030	PSPTO_0899
IYO_024035	PSPTO_0898
IYO_024040	PSPTO_0897
IYO_024050	PSPTO_0896
IYO_024055	PSPTO_0895
IYO_024065	PSPTO_0895
IYO_024070	PSPTO_0894
IYO_024075	PSPTO_0893
IYO_024090	PSPTO_0890
IYO_024095	PSPTO_0889
IYO_024100	PSPTO_0888
IYO_024105	PSPTO_0887
IYO_024110	PSPTO_0886
IYO_024115	PSPTO_0885
IYO_024120	PSPTO_0871
IYO_024145	PSPTO_0884
IYO_024150	PSPTO_0883
IYO_024155	PSPTO_3696
IYO_024180	PSPTO_0881
IYO_024185	PSPTO_0880
IYO_024190	PSPTO_0879
IYO_024205	PSPTO_3966
IYO_024210	PSPTO_5591
IYO_024217	PSPTO_0502
IYO_024230	PSPTO_0869
IYO_024235	PSPTO_0868
IYO_024240	PSPTO_0867
IYO_024245	PSPTO_0866
IYO_024250	PSPTO_0863
IYO_024255	PSPTO_0862
IYO_024260	PSPTO_0861
IYO_024265	PSPTO_0860
IYO_024270	PSPTO_0859
IYO_024275	PSPTO_0858
IYO_024280	PSPTO_0857
IYO_024285	PSPTO_2237
IYO_024295	PSPTO_0850
IYO_024300	PSPTO_0849
IYO_024305	PSPTO_0848
IYO_024310	PSPTO_0847
IYO_024325	PSPTO_0831
IYO_024330	PSPTO_0222
IYO_024345	PSPTO_1986
IYO_024350	PSPTO_0373
IYO_024360	PSPTO_4929
IYO_024365	PSPTO_0810
IYO_024380	PSPTO_1847
IYO_024415	PSPTO_0656
IYO_024430	PSPTO_2099
IYO_024445	PSPTO_3307
IYO_024460	PSPTO_0926
IYO_024475	PSPTO_3033
IYO_024490	PSPTO_4608
IYO_024500	PSPTO_4624
IYO_024505	PSPTO_2363
IYO_024510	PSPTO_4621
IYO_024515	PSPTO_4620
IYO_024520	PSPTO_4619
IYO_024530	PSPTO_4618
IYO_024545	PSPTO_4616
IYO_024550	PSPTO_4615
IYO_024555	PSPTO_4614
IYO_024560	PSPTO_4613
IYO_024565	PSPTO_4612
IYO_024570	PSPTO_4611
IYO_024575	PSPTO_4610
IYO_024580	PSPTO_4608
IYO_024590	PSPTO_2478
IYO_024645	PSPTO_2099
IYO_024675	PSPTO_0881
IYO_024680	PSPTO_0880
IYO_024685	PSPTO_0879
IYO_024705	PSPTO_0869
IYO_024710	PSPTO_0868
IYO_024715	PSPTO_0867
IYO_024720	PSPTO_0866
IYO_024725	PSPTO_0863
IYO_024730	PSPTO_0862
IYO_024735	PSPTO_0861
IYO_024740	PSPTO_0860
IYO_024745	PSPTO_0859
IYO_024750	PSPTO_0858
IYO_024755	PSPTO_0857
IYO_024760	PSPTO_5554
IYO_024765	PSPTO_3220
IYO_024770	PSPTO_2392
IYO_024775	PSPTO_5581
IYO_024780	PSPTO_0957
IYO_024790	PSPTO_2386
IYO_024795	PSPTO_2920
IYO_024800	PSPTO_4717
IYO_024815	PSPTO_5610
IYO_024835	PSPTO_0850
IYO_024840	PSPTO_0849
IYO_024845	PSPTO_0848
IYO_024850	PSPTO_0847
IYO_024860	PSPTO_0840
IYO_024865	PSPTO_0591
IYO_024870	PSPTO_2121
IYO_024875	PSPTO_1143
IYO_024880	PSPTO_0831
IYO_024885	PSPTO_1478
IYO_024910	PSPTO_0829
IYO_024915	PSPTO_0828
IYO_024920	PSPTO_0827
IYO_024925	PSPTO_0826
IYO_024930	PSPTO_0825
IYO_024935	PSPTO_0824
IYO_024940	PSPTO_0823
IYO_024945	PSPTO_0822
IYO_024950	PSPTO_0821
IYO_024955	PSPTO_0820
IYO_024960	PSPTO_0817
IYO_024965	PSPTO_0816
IYO_024970	PSPTO_0815
IYO_024975	PSPTO_0814
IYO_024980	PSPTO_0813
IYO_024985	PSPTO_0812
IYO_024990	PSPTO_0811
IYO_024995	PSPTO_0810
IYO_025000	PSPTO_0809
IYO_025005	PSPTO_0808
IYO_025010	PSPTO_0807
IYO_025015	PSPTO_0806
IYO_025020	PSPTO_0805
IYO_025025	PSPTO_0804
IYO_025030	PSPTO_0802
IYO_025035	PSPTO_2734
IYO_025140	PSPTO_5591
IYO_025145	PSPTO_3326
IYO_025150	PSPTO_3326
IYO_025155	PSPTO_3966
IYO_025160	PSPTO_4906
IYO_025165	PSPTO_4907
IYO_025170	PSPTO_4908
IYO_025175	PSPTO_4909
IYO_025180	PSPTO_4910
IYO_025185	PSPTO_4911
IYO_025190	PSPTO_4912
IYO_025195	PSPTO_4913
IYO_025200	PSPTO_4914
IYO_025205	PSPTO_4915
IYO_025210	PSPTO_4916
IYO_025215	PSPTO_4917
IYO_025220	PSPTO_4918
IYO_025225	PSPTO_4919
IYO_025230	PSPTO_4920
IYO_025235	PSPTO_4921
IYO_025240	PSPTO_4922
IYO_025245	PSPTO_3326
IYO_025250	PSPTO_4923
IYO_025255	PSPTO_4924
IYO_025260	PSPTO_4925
IYO_025265	PSPTO_4926
IYO_025270	PSPTO_4928
IYO_025275	PSPTO_4929
IYO_025280	PSPTO_4930
IYO_025285	PSPTO_4931
IYO_025290	PSPTO_4932
IYO_025295	PSPTO_4933
IYO_025300	PSPTO_4934
IYO_025305	PSPTO_4935
IYO_025320	PSPTO_2007
IYO_025325	PSPTO_2007
IYO_025330	PSPTO_4936
IYO_025335	PSPTO_4937
IYO_025340	PSPTO_4938
IYO_025345	PSPTO_4939
IYO_025350	PSPTO_4940
IYO_025355	PSPTO_4941
IYO_025360	PSPTO_4942
IYO_025365	PSPTO_4943
IYO_025370	PSPTO_4944
IYO_025375	PSPTO_4945
IYO_025380	PSPTO_4946
IYO_025385	PSPTO_4947
IYO_025390	PSPTO_4948
IYO_025395	PSPTO_4949
IYO_025400	PSPTO_4950
IYO_025405	PSPTO_4951
IYO_025410	PSPTO_4952
IYO_025415	PSPTO_4953
IYO_025420	PSPTO_4954
IYO_025425	PSPTO_4955
IYO_025430	PSPTO_4956
IYO_025435	PSPTO_4957
IYO_025440	PSPTO_4958
IYO_025445	PSPTO_4959
IYO_025450	PSPTO_4960
IYO_025455	PSPTO_4961
IYO_025460	PSPTO_4962
IYO_025465	PSPTO_4963
IYO_025470	PSPTO_4964
IYO_025475	PSPTO_4965
IYO_025480	PSPTO_4966
IYO_025485	PSPTO_4972
IYO_025490	PSPTO_4973
IYO_025495	PSPTO_4974
IYO_025500	PSPTO_4975
IYO_025505	PSPTO_4976
IYO_025510	PSPTO_4977
IYO_025515	PSPTO_4978
IYO_025520	PSPTO_4979
IYO_025525	PSPTO_4980
IYO_025530	PSPTO_4981
IYO_025535	PSPTO_4982
IYO_025540	PSPTO_4983
IYO_025545	PSPTO_4984
IYO_025550	PSPTO_4985
IYO_025555	PSPTO_4986
IYO_025560	PSPTO_4987
IYO_025565	PSPTO_4988
IYO_025570	PSPTO_4989
IYO_025575	PSPTO_4990
IYO_025580	PSPTO_4991
IYO_025585	PSPTO_4992
IYO_025590	PSPTO_4993
IYO_025600	PSPTO_4511
IYO_025605	PSPTO_4996
IYO_025610	PSPTO_4997
IYO_025615	PSPTO_4998
IYO_025620	PSPTO_4999
IYO_025625	PSPTO_5000
IYO_025630	PSPTO_5001
IYO_025635	PSPTO_5002
IYO_025640	PSPTO_5003
IYO_025645	PSPTO_5004
IYO_025650	PSPTO_5005
IYO_025655	PSPTO_5006
IYO_025660	PSPTO_5007
IYO_025665	PSPTO_5008
IYO_025670	PSPTO_5009
IYO_025675	PSPTO_5010
IYO_025680	PSPTO_5011
IYO_025685	PSPTO_5012
IYO_025690	PSPTO_5013
IYO_025695	PSPTO_5014
IYO_025700	PSPTO_5015
IYO_025705	PSPTO_5016
IYO_025710	PSPTO_5017
IYO_025715	PSPTO_5020
IYO_025725	PSPTO_5022
IYO_025730	PSPTO_5023
IYO_025735	PSPTO_5024
IYO_025740	PSPTO_5436
IYO_025745	PSPTO_1825
IYO_025750	PSPTO_0373
IYO_025760	PSPTO_2632
IYO_025775	PSPTO_3966
IYO_025780	PSPTO_3326
IYO_025785	PSPTO_5591
IYO_025815	PSPTO_5027
IYO_025820	PSPTO_5028
IYO_025825	PSPTO_5029
